name,lat,lon
failure, 40.766977, -73.886162 
failure, 40.766977, -73.874108 
failure, 40.766977, -73.850001 
failure, 40.766977, -73.813840 
failure, 40.766977, -73.801787 
failure, 40.766977, -73.789733 
failure, 40.766977, -73.777679 
failure, 40.766977, -73.765626 
failure, 40.766977, -73.741519 
failure, 40.776541, -74.187502 
failure, 40.776541, -74.175448 
failure, 40.776541, -73.934376 
failure, 40.776541, -73.898215 
failure, 40.776541, -73.886162 
failure, 40.776541, -73.813840 
failure, 40.776541, -73.801787 
failure, 40.776541, -73.789733 
failure, 40.786105, -74.187502 
failure, 40.786105, -74.175448 
failure, 40.786105, -73.958483 
failure, 40.786105, -73.922323 
failure, 40.786105, -73.910269 
failure, 40.786105, -73.898215 
failure, 40.786105, -73.886162 
failure, 40.786105, -73.850001 
failure, 40.786105, -73.837947 
failure, 40.795669, -74.187502 
failure, 40.795669, -74.175448 
failure, 40.795669, -73.958483 
failure, 40.795669, -73.886162 
failure, 40.795669, -73.874108 
failure, 40.795669, -73.850001 
failure, 40.795669, -73.837947 
failure, 40.795669, -73.801787 
failure, 40.805233, -74.187502 
failure, 40.805233, -74.175448 
failure, 40.805233, -73.958483 
failure, 40.805233, -73.886162 
failure, 40.805233, -73.874108 
failure, 40.805233, -73.837947 
failure, 40.805233, -73.825894 
failure, 40.805233, -73.813840 
failure, 40.805233, -73.801787 
failure, 40.814797, -74.187502 
failure, 40.814797, -73.946430 
failure, 40.814797, -73.898215 
failure, 40.814797, -73.886162 
failure, 40.814797, -73.862055 
failure, 40.824361, -74.199555 
failure, 40.824361, -73.898215 
failure, 40.824361, -73.874108 
failure, 40.824361, -73.825894 
failure, 40.824361, -73.813840 
failure, 40.833925, -74.199555 
failure, 40.833925, -73.898215 
failure, 40.833925, -73.886162 
failure, 40.833925, -73.825894 
failure, 40.833925, -73.813840 
failure, 40.843489, -73.910269 
failure, 40.843489, -73.789733 
failure, 40.853053, -73.898215 
failure, 40.853053, -73.862055 
failure, 40.853053, -73.777679 
failure, 40.853053, -73.765626 
failure, 40.862617, -73.862055 
failure, 40.862617, -73.850001 
failure, 40.862617, -73.765626 
failure, 40.862617, -73.753572 
failure, 40.862617, -73.741519 
failure, 40.872181, -73.922323 
failure, 40.872181, -73.898215 
failure, 40.872181, -73.886162 
failure, 40.872181, -73.874108 
failure, 40.872181, -73.862055 
failure, 40.872181, -73.837947 
failure, 40.872181, -73.825894 
failure, 40.872181, -73.753572 
failure, 40.872181, -73.741519 
failure, 40.872181, -73.729465 
failure, 40.872181, -73.717411 
failure, 40.881745, -73.910269 
failure, 40.881745, -73.862055 
failure, 40.881745, -73.850001 
failure, 40.881745, -73.837947 
failure, 40.881745, -73.741519 
failure, 40.881745, -73.729465 
failure, 40.881745, -73.717411 
failure, 40.881745, -73.705358 
failure, 40.881745, -73.693304 
failure, 40.891309, -73.910269 
failure, 40.891309, -73.862055 
failure, 40.891309, -73.825894 
failure, 40.891309, -73.717411 
failure, 40.891309, -73.705358 
failure, 40.891309, -73.693304 
failure, 40.891309, -73.681251 
failure, 40.891309, -73.669197 
failure, 40.900873, -73.874108 
failure, 40.900873, -73.862055 
failure, 40.900873, -73.850001 
failure, 40.900873, -73.837947 
failure, 40.900873, -73.825894 
failure, 40.900873, -73.705358 
failure, 40.900873, -73.693304 
failure, 40.900873, -73.681251 
failure, 40.900873, -73.669197 
failure, 40.900873, -73.657143 
failure, 40.900873, -73.645090 
failure, 40.910437, -73.922323 
failure, 40.910437, -73.910269 
failure, 40.910437, -73.898215 
failure, 40.910437, -73.874108 
failure, 40.910437, -73.862055 
failure, 40.910437, -73.850001 
failure, 40.910437, -73.837947 
failure, 40.910437, -73.825894 
failure, 40.910437, -73.693304 
failure, 40.910437, -73.681251 
failure, 40.910437, -73.669197 
failure, 40.910437, -73.657143 
failure, 40.910437, -73.645090 
failure, 40.910437, -73.633036 
failure, 40.920001, -73.946430 
failure, 40.920001, -73.934376 
failure, 40.920001, -73.922323 
failure, 40.920001, -73.910269 
failure, 40.920001, -73.898215 
failure, 40.920001, -73.886162 
failure, 40.920001, -73.874108 
failure, 40.920001, -73.862055 
failure, 40.920001, -73.850001 
failure, 40.920001, -73.837947 
failure, 40.920001, -73.825894 
failure, 40.920001, -73.681251 
failure, 40.920001, -73.669197 
failure, 40.920001, -73.657143 
failure, 40.920001, -73.645090 
failure, 40.920001, -73.633036 
failure, 40.920001, -73.620983 
failure, 40.929565, -73.958483 
failure, 40.929565, -73.946430 
failure, 40.929565, -73.934376 
failure, 40.929565, -73.922323 
failure, 40.929565, -73.910269 
failure, 40.929565, -73.898215 
failure, 40.929565, -73.886162 
failure, 40.929565, -73.874108 
failure, 40.929565, -73.862055 
failure, 40.929565, -73.850001 
failure, 40.929565, -73.837947 
failure, 40.929565, -73.825894 
failure, 40.929565, -73.669197 
failure, 40.929565, -73.657143 
failure, 40.929565, -73.645090 
failure, 40.929565, -73.633036 
failure, 40.929565, -73.620983 
failure, 40.939129, -73.982591 
failure, 40.939129, -73.970537 
failure, 40.939129, -73.958483 
failure, 40.939129, -73.946430 
failure, 40.939129, -73.934376 
failure, 40.939129, -73.922323 
failure, 40.939129, -73.910269 
failure, 40.939129, -73.898215 
failure, 40.939129, -73.886162 
failure, 40.939129, -73.874108 
failure, 40.939129, -73.862055 
failure, 40.939129, -73.850001 
failure, 40.939129, -73.837947 
failure, 40.939129, -73.825894 
failure, 40.939129, -73.813840 
failure, 40.939129, -73.645090 
failure, 40.939129, -73.633036 
failure, 40.939129, -73.620983 
failure, 40.948693, -73.994644 
failure, 40.948693, -73.982591 
failure, 40.948693, -73.970537 
failure, 40.948693, -73.958483 
failure, 40.948693, -73.946430 
failure, 40.948693, -73.934376 
failure, 40.948693, -73.922323 
failure, 40.948693, -73.910269 
failure, 40.948693, -73.898215 
failure, 40.948693, -73.886162 
failure, 40.948693, -73.874108 
failure, 40.948693, -73.862055 
failure, 40.948693, -73.850001 
failure, 40.948693, -73.837947 
failure, 40.948693, -73.825894 
failure, 40.948693, -73.813840 
failure, 40.948693, -73.633036 
failure, 40.948693, -73.620983 
failure, 40.958257, -74.018751 
failure, 40.958257, -74.006698 
failure, 40.958257, -73.994644 
failure, 40.958257, -73.982591 
failure, 40.958257, -73.970537 
failure, 40.958257, -73.958483 
failure, 40.958257, -73.946430 
failure, 40.958257, -73.934376 
failure, 40.958257, -73.922323 
failure, 40.958257, -73.910269 
failure, 40.958257, -73.898215 
failure, 40.958257, -73.886162 
failure, 40.958257, -73.874108 
failure, 40.958257, -73.862055 
failure, 40.958257, -73.850001 
failure, 40.958257, -73.837947 
failure, 40.958257, -73.825894 
failure, 40.958257, -73.813840 
failure, 40.958257, -73.620983 
failure, 40.967821, -74.042859 
failure, 40.967821, -74.030805 
failure, 40.967821, -74.018751 
failure, 40.967821, -74.006698 
failure, 40.967821, -73.994644 
failure, 40.967821, -73.982591 
failure, 40.967821, -73.970537 
failure, 40.967821, -73.958483 
failure, 40.967821, -73.946430 
failure, 40.967821, -73.934376 
failure, 40.967821, -73.922323 
failure, 40.967821, -73.910269 
failure, 40.967821, -73.898215 
failure, 40.967821, -73.886162 
failure, 40.967821, -73.874108 
failure, 40.967821, -73.862055 
failure, 40.967821, -73.850001 
failure, 40.967821, -73.837947 
failure, 40.967821, -73.825894 
failure, 40.967821, -73.813840 
failure, 40.967821, -73.801787 
